trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed,universe,universe_eligible,exclude_reason,theme_tags,is_focus_theme,matched_strategies,primary_strategy,candidate_score,score_reasons,pool_raw_level,pool_rank,pool_cap_note,pool_level,entry_reasons,risk_tags,premarket_layer,premarket_detail,intraday_layer,intraday_detail,tail_execution_layer,tail_execution_detail,workflow_summary,buy_point,sell_point,stop_point,first_take_profit_point,strong_follow_rule,defensive_stop_point,moving_take_profit_rule,point_basis,next_day_valid_if,next_day_weak_if,next_day_remove_if
2026-06-16,002593,日上集团,深主板,SZ,C 制造业,,4.56,4.57,4.42,4.53,4.54,-0.22,60769603,0.8,13561900,1.0,3.3,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,4.46,4.39,4.26,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:42,4.48,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600109,国金证券,沪主板,SH,,,8.8,8.84,8.65,8.78,8.8,-0.23,408184856,2.0,46512443,1.0,2.16,0,0,否,,,0,0,0.0,1.0,99.3,否,否,是,否,是,8.65,8.52,8.25,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:52,8.78,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,12.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603296,华勤技术,沪主板,SH,,,106.04,107.47,104.2,105.97,106.21,-0.23,1584785773,3.8,15003723,1.0,3.08,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,104.38,102.79,99.61,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:13,105.63,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,16.0,当日下跌扣分；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002809,红墙股份,深主板,SZ,C 制造业,,8.56,8.71,8.34,8.54,8.56,-0.23,119595779,0.8,14072410,1.0,4.32,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,8.41,8.28,8.03,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:44,8.50,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600369,西南证券,沪主板,SH,,,4.09,4.11,4.04,4.08,4.09,-0.24,161952390,0.8,39720320,1.0,1.71,0,0,否,,,0,0,0.0,1.0,99.3,否,否,是,否,是,4.02,3.96,3.84,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:57,4.08,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600573,惠泉啤酒,沪主板,SH,,,12.15,12.27,11.78,12.27,12.3,-0.24,285835766,0.8,23866411,1.0,3.98,0,0,否,,,0,0,0.0,1.0,100.0,否,否,是,否,是,12.09,11.9,11.53,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,11.98,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600880,博瑞传播,沪主板,SH,,,4.11,4.15,4.06,4.12,4.13,-0.24,45558852,0.8,11099366,1.0,2.18,0,0,否,,,0,0,0.0,1.0,99.3,否,否,是,否,是,4.06,4.0,3.87,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:03,4.10,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000665,湖北广电,深主板,SZ,I 信息技术,,4.08,4.1,4.02,4.08,4.09,-0.24,44159741,0.8,10883543,1.0,1.96,0,0,否,,,0,0,0.0,1.0,99.5,否,否,是,否,是,4.02,3.96,3.84,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:26,4.06,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,科技,是,,,3.0,命中主题：科技；当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 3.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,通过,命中重点主题：科技,通过,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002017,东信和平,深主板,SZ,C 制造业,,16.28,16.48,16.15,16.33,16.37,-0.24,209794159,0.8,12879000,1.0,2.02,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,16.09,15.84,15.35,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:31,16.29,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,003039,顺控发展,深主板,SZ,D 水电煤气,,12.36,12.4,12.17,12.39,12.42,-0.24,40109873,0.8,3264500,1.0,1.85,0,0,否,,,0,0,0.0,1.0,99.9,否,否,是,否,是,12.2,12.02,11.65,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:47,12.29,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,电力,是,,,3.0,命中主题：电力；当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 3.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,通过,命中重点主题：电力,通过,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601001,晋控煤业,沪主板,SH,,,19.45,20.01,18.86,19.59,19.64,-0.25,555504396,2.0,28628665,1.0,5.86,0,0,否,,,0,0,0.0,1.0,97.9,否,否,是,否,是,19.3,19.0,18.41,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:04,19.40,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,9.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601555,东吴证券,沪主板,SH,,,7.9,7.98,7.84,7.91,7.93,-0.25,272030824,0.8,34430894,1.0,1.77,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,7.79,7.67,7.44,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:07,7.90,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603917,合力科技,沪主板,SH,,,12.22,12.49,12.01,12.2,12.23,-0.25,82512082,0.8,6703863,1.0,3.92,0,0,否,,,0,0,0.0,1.0,97.7,否,否,是,否,是,12.02,11.83,11.47,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:19,12.31,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,科技,是,,,5.0,命中主题：科技；当日下跌扣分；换手偏低扣分；收盘位置较强；风险扣分：流动性不足；底层防御：评分 5.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 5.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 5.0 低于C池最低要求 45，不推荐,通过,命中重点主题：科技,待确认,收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：待确认；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000778,新兴铸管,深主板,SZ,C 制造业,,4.07,4.08,3.97,4.07,4.08,-0.25,207969399,0.8,51721374,1.0,2.7,0,0,否,,,0,0,0.0,1.0,99.8,否,否,是,否,是,4.01,3.95,3.83,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:27,4.02,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000877,天山股份,深主板,SZ,C 制造业,,4.06,4.1,4.02,4.04,4.05,-0.25,41957253,0.8,10337481,1.0,1.98,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,3.98,3.92,3.8,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:28,4.06,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002703,浙江世宝,深主板,SZ,C 制造业,,15.92,16.11,15.51,15.88,15.92,-0.25,344737903,2.0,21803186,1.0,3.77,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,15.64,15.4,14.93,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,15.81,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,12.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600035,楚天高速,沪主板,SH,,,3.78,3.79,3.75,3.77,3.78,-0.26,39570484,0.8,10514145,1.0,1.06,0,0,否,,,0,0,0.0,1.0,99.5,否,否,是,否,是,3.71,3.66,3.54,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:52,3.76,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600665,天地源,沪主板,SH,,,3.84,3.9,3.71,3.83,3.84,-0.26,173069714,0.8,45608285,1.0,4.95,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,3.77,3.72,3.6,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:00,3.79,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600801,XD华新建,沪主板,SH,,,19.15,19.32,18.76,19.06,19.11,-0.26,197962669,0.8,10333769,1.0,2.93,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,18.77,18.49,17.92,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:03,19.16,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603117,万林物流,沪主板,SH,,,3.84,3.87,3.72,3.81,3.82,-0.26,36754543,0.8,9704469,1.0,3.93,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,3.75,3.7,3.58,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,3.79,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002054,德美化工,深主板,SZ,C 制造业,,7.6,7.66,7.5,7.6,7.62,-0.26,60088747,0.8,7923855,1.0,2.1,0,0,否,,,0,0,0.0,1.0,99.2,否,否,是,否,是,7.49,7.37,7.14,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:33,7.58,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002232,启明信息,深主板,SZ,I 信息技术,,15.25,15.39,15.1,15.21,15.25,-0.26,63730364,0.8,4187265,1.0,1.9,0,0,否,,,0,0,0.0,1.0,98.8,否,否,是,否,是,14.98,14.75,14.3,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:36,15.22,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,科技,是,,,8.0,命中主题：科技；当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 8.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 8.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 8.0 低于C池最低要求 45，不推荐,通过,命中重点主题：科技,待确认,收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：待确认；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002344,海宁皮城,深主板,SZ,L 商务服务,,3.84,3.94,3.77,3.84,3.85,-0.26,41020587,0.8,10689000,1.0,4.42,0,0,否,,,0,0,0.0,1.0,97.5,否,否,是,否,是,3.78,3.72,3.61,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:37,3.84,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-28.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002889,东方嘉盛,深主板,SZ,L 商务服务,,11.54,11.54,11.26,11.44,11.47,-0.26,19719768,0.8,1732666,1.0,2.44,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,11.27,11.1,10.75,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:46,11.38,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,003020,立方制药,深主板,SZ,C 制造业,,15.36,15.38,15.13,15.36,15.4,-0.26,20051320,0.8,1314053,1.0,1.62,0,0,否,,,0,0,0.0,1.0,99.9,否,否,是,否,是,15.13,14.9,14.44,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:47,15.26,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600489,中金黄金,沪主板,SH,,,22.5,22.85,22.17,22.52,22.58,-0.27,1428110116,3.8,63340500,1.0,3.01,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,22.18,21.84,21.17,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,22.55,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,16.0,当日下跌扣分；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600570,恒生电子,沪主板,SH,,,22.5,22.82,22.35,22.58,22.64,-0.27,602175237,2.0,26668000,1.0,2.08,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,22.24,21.9,21.23,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,22.58,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,12.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600744,华银电力,沪主板,SH,,,7.49,7.6,7.35,7.47,7.49,-0.27,639430967,2.0,85214646,1.0,3.34,0,0,否,,,0,0,0.0,1.0,98.3,否,否,是,否,是,7.36,7.25,7.02,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:01,7.50,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,电力,是,,,40.0,命中主题：电力；当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分；底层防御：评分 40.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 40.0 低于C池最低要求 45，不推荐,底层防御：评分 40.0 低于C池最低要求 45，不推荐,通过,命中重点主题：电力,待确认,收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：待确认；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,001318,阳光乳业,深主板,SZ,C 制造业,,10.98,11.0,10.75,10.89,10.92,-0.27,17683466,0.8,1627600,1.0,2.29,0,0,否,,,0,0,0.0,1.0,99.0,否,否,是,否,是,10.73,10.56,10.24,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:31,10.86,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,001390,古麒绒材,深主板,SZ,C 制造业,,18.76,19.29,18.47,18.77,18.82,-0.27,46527917,0.8,2489956,1.0,4.36,0,0,否,,,0,0,0.0,1.0,97.3,否,否,是,否,是,18.49,18.21,17.64,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:31,18.69,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-28.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
