trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed
2026-06-18,002682,龙洲股份,深主板,SZ,G 运输仓储,,4.69,4.72,4.57,4.67,4.73,-1.27,43688858,0.8,9391895,1.0,3.17,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,4.6,4.53,4.39,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,4.65,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,003012,东鹏控股,深主板,SZ,家居用品,,4.65,4.69,4.57,4.67,4.73,-1.27,26883824,0.8,5811446,1.0,2.54,0,0,否,,,0,0,0.0,1.0,99.6,否,否,是,否,是,4.6,4.53,4.39,是,否,是,否,是,否,否,2,5,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,4.63,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600137,浪莎股份,沪主板,SH,,,17.83,18.0,17.52,17.72,17.95,-1.28,13152557,0.8,739500,1.0,2.67,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,17.45,17.19,16.66,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,17.79,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600158,中体产业,沪主板,SH,,,7.8,7.84,7.63,7.69,7.79,-1.28,238697686,0.8,30909147,1.0,2.7,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,7.57,7.46,7.23,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,7.72,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600262,北方股份,沪主板,SH,专用设备,,21.85,21.88,21.35,21.54,21.82,-1.28,27255024,0.8,1259700,1.0,2.43,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,21.22,20.89,20.25,是,否,是,否,否,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:17,21.64,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600738,丽尚国潮,沪主板,SH,,,3.88,3.92,3.84,3.86,3.91,-1.28,16801614,0.8,4334500,1.0,2.05,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,3.8,3.74,3.63,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:23,3.88,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601096,宏盛华源,沪主板,SH,专业工程,,4.66,4.68,4.6,4.61,4.67,-1.28,50315364,0.8,10870330,1.0,1.71,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,4.54,4.47,4.33,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:27,4.63,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601702,华峰铝业,沪主板,SH,工业金属,,16.3,16.56,15.82,16.2,16.41,-1.28,159605735,0.8,9921845,1.0,4.51,0,0,否,,,0,0,0.0,1.0,97.8,否,否,是,否,是,15.96,15.71,15.23,是,否,是,否,否,否,否,2,10,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,16.09,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603118,共进股份,沪主板,SH,通信设备,科技,13.44,13.44,13.06,13.15,13.32,-1.28,271541472,0.8,20531838,1.0,2.85,0,0,否,,,0,0,0.0,1.0,97.8,否,否,是,否,是,12.95,12.76,12.36,是,否,是,否,否,否,否,9,1,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:33,13.23,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603170,宝立食品,沪主板,SH,,,11.76,11.78,11.54,11.61,11.76,-1.28,10195605,0.8,878700,1.0,2.04,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,11.44,11.26,10.91,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:33,11.60,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603968,醋化股份,沪主板,SH,,,10.09,10.2,9.9,10.02,10.15,-1.28,21622402,0.8,2149100,1.0,2.96,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,9.87,9.72,9.42,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:43,10.06,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000603,盛达资源,深主板,SZ,B 采矿业,,26.04,27.85,25.83,26.18,26.52,-1.28,971932167,2.0,36234335,1.0,7.62,0,0,否,,,0,0,0.0,1.0,94.0,否,否,否,否,是,25.79,25.39,24.61,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:47,26.82,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000858,五 粮 液,深主板,SZ,白酒Ⅱ,,77.28,77.36,76.45,76.5,77.49,-1.28,1308200050,3.8,17036052,1.0,1.17,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,75.35,74.2,71.91,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:50,76.79,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,001323,慕思股份,深主板,SZ,家居用品,,17.95,17.96,17.59,17.73,17.96,-1.28,7291110,0.8,410690,1.0,2.06,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,17.46,17.2,16.67,是,否,是,否,否,否,否,2,5,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:53,17.75,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002863,今飞凯达,深主板,SZ,C 制造业,,4.65,4.68,4.54,4.61,4.67,-1.28,22706347,0.8,4914350,1.0,3.0,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,4.54,4.47,4.33,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:08,4.62,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,003000,劲仔食品,深主板,SZ,C 制造业,,10.15,10.15,9.95,10.0,10.13,-1.28,15126545,0.8,1509699,1.0,1.97,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,9.85,9.7,9.4,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,10.02,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600336,澳柯玛,沪主板,SH,白色家电,,6.96,6.96,6.79,6.88,6.97,-1.29,27857904,0.8,4049300,1.0,2.44,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,6.78,6.67,6.47,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:18,6.88,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600784,鲁银投资,沪主板,SH,化学原料,,6.98,6.99,6.81,6.87,6.96,-1.29,28481465,0.8,4127995,1.0,2.59,0,0,否,,,0,0,0.0,1.0,98.3,否,否,是,否,是,6.77,6.66,6.46,是,否,是,否,否,否,否,2,7,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:24,6.90,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603799,华友钴业,沪主板,SH,能源金属,,52.0,54.15,51.4,51.91,52.59,-1.29,2633822400,3.8,49933547,1.0,5.23,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,51.13,50.35,48.8,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:41,52.75,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000655,金岭矿业,深主板,SZ,冶钢原料,,6.96,7.09,6.86,6.91,7.0,-1.29,25040371,0.8,3593801,1.0,3.29,0,0,否,,,0,0,0.0,1.0,97.5,否,否,是,否,是,6.81,6.7,6.5,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:49,6.97,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002752,昇兴股份,深主板,SZ,包装印刷,,6.15,6.23,6.04,6.11,6.19,-1.29,43842412,0.8,7173480,1.0,3.07,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,6.02,5.93,5.74,是,否,是,否,否,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:07,6.11,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002997,瑞鹄模具,深主板,SZ,汽车零部件,,30.99,31.65,30.67,30.71,31.11,-1.29,87803630,0.8,2826044,1.0,3.15,0,0,否,,,0,0,0.0,1.0,97.0,否,否,是,否,是,30.25,29.79,28.87,是,否,是,否,否,否,否,3,4,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,31.07,否,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600502,XD安徽建,沪主板,SH,基础建设,,4.62,4.65,4.51,4.56,4.62,-1.3,77866800,0.8,16972893,1.0,3.03,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,4.49,4.42,4.29,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:20,4.59,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603176,汇通集团,沪主板,SH,基础建设,,4.57,4.61,4.52,4.54,4.6,-1.3,11829314,0.8,2593795,1.0,1.96,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,4.47,4.4,4.27,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:33,4.56,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603758,秦安股份,沪主板,SH,汽车零部件,,9.96,10.09,9.82,9.87,10.0,-1.3,24689040,0.8,2480600,1.0,2.7,0,0,否,,,0,0,0.0,1.0,97.8,否,否,是,否,是,9.72,9.57,9.28,是,否,是,否,否,否,否,3,4,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:40,9.95,否,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002451,摩恩电气,深主板,SZ,C 制造业,电力,7.7,7.74,7.57,7.6,7.7,-1.3,36421867,0.8,4761668,1.0,2.21,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,7.49,7.37,7.14,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:02,7.65,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002602,世纪华通,深主板,SZ,游戏Ⅱ,,13.0,13.28,12.88,12.91,13.08,-1.3,886150335,2.0,67931364,1.0,3.06,0,0,否,,,0,0,0.0,1.0,97.2,否,否,是,否,是,12.72,12.52,12.14,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,13.04,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600787,中储股份,沪主板,SH,,,4.55,4.56,4.47,4.51,4.57,-1.31,34156257,0.8,7571182,1.0,1.97,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,4.44,4.37,4.24,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:24,4.51,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601001,晋控煤业,沪主板,SH,,,19.18,19.24,18.65,18.85,19.1,-1.31,195185167,0.8,10343759,1.0,3.09,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,18.57,18.28,17.72,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:27,18.87,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603863,松炀资源,沪主板,SH,,,14.39,14.6,14.2,14.32,14.51,-1.31,36366841,0.8,2524300,1.0,2.76,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,14.11,13.89,13.46,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:41,14.41,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002303,美盈森,深主板,SZ,包装印刷,,3.78,3.91,3.73,3.78,3.83,-1.31,192954153,0.8,50348667,1.0,4.7,0,0,否,,,0,0,0.0,1.0,96.7,否,否,是,否,是,3.72,3.67,3.55,是,否,是,否,否,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:59,3.83,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002403,爱仕达,深主板,SZ,小家电,,9.89,10.04,9.73,9.82,9.95,-1.31,25691575,0.8,2602388,1.0,3.12,0,0,否,,,0,0,0.0,1.0,97.8,否,否,是,否,是,9.67,9.53,9.23,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:01,9.87,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601880,辽港股份,沪主板,SH,航运港口,,1.52,1.53,1.5,1.5,1.52,-1.32,63975874,0.8,42375097,1.0,1.97,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,1.48,1.46,1.41,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,1.51,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601916,浙商银行,沪主板,SH,银行Ⅱ,,3.04,3.05,3.0,3.0,3.04,-1.32,241010505,0.8,79723809,1.0,1.64,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,2.96,2.91,2.82,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,3.02,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603041,美思德,沪主板,SH,化学制品,,11.31,11.37,11.03,11.23,11.38,-1.32,21304626,0.8,1901200,1.0,2.99,0,0,否,,,0,0,0.0,1.0,98.8,否,否,是,否,是,11.06,10.89,10.56,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,11.21,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002483,润邦股份,深主板,SZ,专用设备,,5.25,5.32,5.22,5.23,5.3,-1.32,18069738,0.8,3427063,1.0,1.89,0,0,否,,,0,0,0.0,1.0,98.3,否,否,是,否,是,5.15,5.07,4.92,是,否,是,否,否,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:02,5.27,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601113,华鼎股份,沪主板,SH,,,3.74,3.75,3.67,3.7,3.75,-1.33,19464637,0.8,5247700,1.0,2.13,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,3.64,3.59,3.48,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:27,3.71,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601992,金隅集团,沪主板,SH,水泥,,1.49,1.5,1.46,1.48,1.5,-1.33,47853552,0.8,32372200,1.0,2.67,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,1.46,1.44,1.39,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,1.48,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603609,禾丰股份,沪主板,SH,饲料,,6.03,6.06,5.88,5.92,6.0,-1.33,14092404,0.8,2374900,1.0,3.0,0,0,否,,,0,0,0.0,1.0,97.7,否,否,是,否,是,5.83,5.74,5.56,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:38,5.93,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,001395,亚联机械,深主板,SZ,C 制造业,,25.24,25.5,24.94,25.16,25.5,-1.33,13723634,0.8,544050,1.0,2.2,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,24.78,24.41,23.65,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:55,25.22,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002234,民和股份,深主板,SZ,A 农林牧渔,,6.8,6.82,6.59,6.7,6.79,-1.33,20392874,0.8,3054310,1.0,3.39,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,6.6,6.5,6.3,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:58,6.68,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002707,众信旅游,深主板,SZ,L 商务服务,,5.25,5.29,5.17,5.21,5.28,-1.33,36529840,0.8,6986400,1.0,2.27,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,5.13,5.05,4.9,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:07,5.23,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002795,永和智控,深主板,SZ,通用设备,,7.51,7.67,7.31,7.4,7.5,-1.33,84827738,0.8,11395471,1.0,4.8,0,0,否,,,0,0,0.0,1.0,96.5,否,否,是,否,是,7.29,7.18,6.96,是,否,是,否,否,否,否,2,12,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:07,7.44,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600619,海立股份,沪主板,SH,家电零部件Ⅱ,,14.8,14.86,14.56,14.69,14.89,-1.34,144874373,0.8,9881535,1.0,2.01,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,14.47,14.25,13.81,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:21,14.66,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600887,伊利股份,沪主板,SH,,,24.67,24.72,24.3,24.34,24.67,-1.34,728931454,2.0,29793198,1.0,1.7,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,23.97,23.61,22.88,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,24.47,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600894,广日股份,沪主板,SH,专用设备,,8.27,8.27,8.11,8.12,8.23,-1.34,20422883,0.8,2501786,1.0,1.94,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,8.0,7.88,7.63,是,否,是,否,否,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,8.16,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603213,镇洋发展,沪主板,SH,化学原料,,14.23,14.24,13.8,14.01,14.2,-1.34,41466359,0.8,2956700,1.0,3.1,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,13.8,13.59,13.17,是,否,是,否,否,否,否,2,7,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:35,14.02,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000592,平潭发展,深主板,SZ,C 制造业,,7.5,7.54,7.29,7.36,7.46,-1.34,378970768,2.0,51145056,1.0,3.35,0,0,否,,,0,0,0.0,1.0,97.6,否,否,是,否,是,7.25,7.14,6.92,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:47,7.41,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000680,山推股份,深主板,SZ,工程机械,,10.37,10.66,10.2,10.27,10.41,-1.34,128633167,0.8,12356725,1.0,4.42,0,0,否,,,0,0,0.0,1.0,96.3,否,否,是,否,是,10.12,9.96,9.65,是,否,是,否,否,否,否,1,24,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:49,10.41,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600203,福日电子,沪主板,SH,消费电子,科技,12.55,12.65,12.35,12.46,12.63,-1.35,183729645,0.8,14702800,1.0,2.38,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,12.27,12.09,11.71,是,否,是,否,否,否,否,9,1,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,12.50,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600221,海航控股,沪主板,SH,航空机场,,1.47,1.48,1.45,1.46,1.48,-1.35,271915186,0.8,185735342,1.0,2.03,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,1.44,1.42,1.37,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,1.46,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600935,华塑股份,沪主板,SH,化学原料,,2.21,2.22,2.18,2.2,2.23,-1.35,16143067,0.8,7339700,1.0,1.79,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,2.17,2.13,2.07,是,否,是,否,否,否,否,2,7,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,2.20,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601155,新城控股,沪主板,SH,房地产开发,,11.15,11.18,10.87,10.95,11.1,-1.35,101995730,0.8,9270594,1.0,2.79,0,0,否,,,0,0,0.0,1.0,97.9,否,否,是,否,是,10.79,10.62,10.29,是,否,是,否,否,否,否,1,23,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:27,11.00,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603014,威高血净,沪主板,SH,医疗器械,,37.52,38.38,36.5,37.32,37.83,-1.35,177789518,0.8,4737976,1.0,4.97,0,0,否,,,0,0,0.0,1.0,97.2,否,否,是,否,是,36.76,36.2,35.08,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,37.52,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
