stock_code,stock_name,board,market,industry,concepts,first_seen,last_seen,data_source
002272,川润股份,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002273,水晶光电,深主板,SZ,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002274,华昌化工,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002275,桂林三金,深主板,SZ,中药Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002276,万马股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002277,友阿股份,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002278,神开股份,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002279,久其软件,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002281,光迅科技,深主板,SZ,通信设备,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
002282,博深股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002283,天润工业,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002284,亚太股份,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002285,世联行,深主板,SZ,房地产服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002286,保龄宝,深主板,SZ,农产品加工,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002287,奇正藏药,深主板,SZ,中药Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002290,禾盛新材,深主板,SZ,家电零部件Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002291,遥望科技,深主板,SZ,I 信息技术,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002292,奥飞娱乐,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002293,罗莱生活,深主板,SZ,服装家纺,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002294,信立泰,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002295,精艺股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002296,辉煌科技,深主板,SZ,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002297,博云新材,深主板,SZ,航空装备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002298,中电鑫龙,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002299,圣农发展,深主板,SZ,养殖业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002300,太阳电缆,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002301,齐心集团,深主板,SZ,文娱用品,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
002302,西部建设,深主板,SZ,水泥,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002303,美盈森,深主板,SZ,包装印刷,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002304,洋河股份,深主板,SZ,白酒Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002307,北新路桥,深主板,SZ,E 建筑业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002309,中利集团,深主板,SZ,光伏设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002310,东方新能,深主板,SZ,D 水电煤气,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002311,海大集团,深主板,SZ,饲料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002312,川发龙蟒,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002313,日海智能,深主板,SZ,C 制造业,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002314,南山控股,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002315,焦点科技,深主板,SZ,互联网电商,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002316,亚联发展,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002317,众生药业,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002318,久立特材,深主板,SZ,特钢Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002319,乐通股份,深主板,SZ,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002320,海峡股份,深主板,SZ,G 运输仓储,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002321,华英农业,深主板,SZ,A 农林牧渔,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002322,理工能科,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002324,普利特,深主板,SZ,塑料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002326,永太科技,深主板,SZ,化学制品,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002327,富安娜,深主板,SZ,服装家纺,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002328,新朋股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002329,皇氏集团,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002330,得利斯,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002331,皖通科技,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002332,仙琚制药,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002333,罗普斯金,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002334,英威腾,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002335,科华数据,深主板,SZ,其他电源设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002337,赛象科技,深主板,SZ,专用设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002338,奥普光电,深主板,SZ,军工电子Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002339,积成电子,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002340,格林美,深主板,SZ,电池,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002342,巨力索具,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002343,慈文传媒,深主板,SZ,R 文化传播,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002344,海宁皮城,深主板,SZ,L 商务服务,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002345,潮宏基,深主板,SZ,饰品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002346,柘中股份,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002347,泰尔股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002348,高乐股份,深主板,SZ,文娱用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002349,精华制药,深主板,SZ,中药Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002350,北京科锐,深主板,SZ,C 制造业,电力,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002351,漫步者,深主板,SZ,消费电子,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002352,顺丰控股,深主板,SZ,物流,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002353,杰瑞股份,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002354,天娱数科,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002355,兴民智通,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002356,赫美集团,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002357,富临运业,深主板,SZ,铁路公路,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002358,森源电气,深主板,SZ,C 制造业,电力,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002361,神剑股份,深主板,SZ,塑料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002362,汉王科技,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002363,隆基机械,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002364,中恒电气,深主板,SZ,其他电源设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002365,永安药业,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002366,融发核电,深主板,SZ,其他电源设备Ⅱ,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002367,康力电梯,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002368,太极股份,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002369,卓翼科技,深主板,SZ,C 制造业,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002370,亚太药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002371,北方华创,深主板,SZ,半导体,半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002372,伟星新材,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002373,千方科技,深主板,SZ,IT服务Ⅱ,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002374,中锐股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002375,亚厦股份,深主板,SZ,装修装饰Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002376,新北洋,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002377,国创高新,深主板,SZ,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002378,章源钨业,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002379,宏桥控股,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002380,科远智慧,深主板,SZ,IT服务Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002381,双箭股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002382,蓝帆医疗,深主板,SZ,医疗器械,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002383,合众思壮,深主板,SZ,军工电子Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002384,东山精密,深主板,SZ,元件,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
002385,大北农,深主板,SZ,饲料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002386,天原股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002387,维信诺,深主板,SZ,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002388,新亚制程,深主板,SZ,其他电子Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002389,航天彩虹,深主板,SZ,航空装备Ⅱ,商业航天,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002390,信邦制药,深主板,SZ,医药商业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002391,长青股份,深主板,SZ,农化制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002392,北京利尔,深主板,SZ,装修建材,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002393,力生制药,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002394,联发股份,深主板,SZ,纺织制造,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002395,双象股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002396,星网锐捷,深主板,SZ,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002397,梦洁股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002398,垒知集团,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002399,海普瑞,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002400,省广集团,深主板,SZ,广告营销,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002401,中远海科,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002402,和而泰,深主板,SZ,家电零部件Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002403,爱仕达,深主板,SZ,小家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002404,嘉欣丝绸,深主板,SZ,服装家纺,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002405,四维图新,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002406,远东传动,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002407,多氟多,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002408,齐翔腾达,深主板,SZ,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002409,雅克科技,深主板,SZ,半导体,科技;半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002410,广联达,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002412,汉森制药,深主板,SZ,中药Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002413,雷科防务,深主板,SZ,军工电子Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002414,高德红外,深主板,SZ,军工电子Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002415,海康威视,深主板,SZ,计算机设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002416,爱施德,深主板,SZ,专业连锁Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002418,康盛股份,深主板,SZ,家电零部件Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002419,天虹股份,深主板,SZ,一般零售,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002420,毅昌科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002421,达实智能,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002422,科伦药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002423,中粮资本,深主板,SZ,J 金融业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002425,凯撒文化,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002426,胜利精密,深主板,SZ,消费电子,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002427,尤夫股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002428,云南锗业,深主板,SZ,小金属,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
002429,兆驰股份,深主板,SZ,黑色家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002430,杭氧股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002432,九安医疗,深主板,SZ,医疗器械,,2026-06-15 17:44:03,2026-06-17 10:03:46,existing_latest_market_data
002434,万里扬,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002436,兴森科技,深主板,SZ,元件,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002437,誉衡药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002438,江苏神通,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002439,启明星辰,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002440,闰土股份,深主板,SZ,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002441,众业达,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002442,龙星科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002443,金洲管道,深主板,SZ,特钢Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002444,巨星科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002445,中南文化,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002446,盛路通信,深主板,SZ,军工电子Ⅱ,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002448,中原内配,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002449,国星光电,深主板,SZ,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002451,摩恩电气,深主板,SZ,C 制造业,电力,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002452,长高电气,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002453,华软科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002454,松芝股份,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002455,百川股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002456,欧菲光,深主板,SZ,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002457,青龙管业,深主板,SZ,装修建材,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002458,益生股份,深主板,SZ,养殖业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002459,晶澳科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002460,赣锋锂业,深主板,SZ,能源金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002461,珠江啤酒,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002462,嘉事堂,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002463,沪电股份,深主板,SZ,元件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002465,海格通信,深主板,SZ,军工电子Ⅱ,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002466,天齐锂业,深主板,SZ,能源金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002467,二六三,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002468,申通快递,深主板,SZ,物流,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002469,三维化学,深主板,SZ,化学原料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002470,金正大,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002471,中超控股,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002472,双环传动,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002474,榕基软件,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002475,立讯精密,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002476,新叶股份,深主板,SZ,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002478,常宝股份,深主板,SZ,特钢Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002479,富春环保,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002480,新筑股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002481,双塔食品,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002482,广田集团,深主板,SZ,装修装饰Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002483,润邦股份,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002484,江海股份,深主板,SZ,元件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002486,嘉麟杰,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002487,大金重工,深主板,SZ,风电设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002488,金固股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002489,浙江永强,深主板,SZ,家居用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002490,山东墨龙,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002491,通鼎互联,深主板,SZ,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002492,恒基达鑫,深主板,SZ,物流,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002493,荣盛石化,深主板,SZ,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002494,华斯股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002495,佳隆股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002497,雅化集团,深主板,SZ,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002498,汉缆股份,深主板,SZ,C 制造业,电力,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002500,山西证券,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002506,协鑫集成,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002507,涪陵榨菜,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002508,老板电器,深主板,SZ,厨卫电器,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002510,天汽模,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002511,中顺洁柔,深主板,SZ,个护用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002513,蓝丰生化,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
002515,金字火腿,深主板,SZ,食品加工,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002516,旷达科技,深主板,SZ,汽车零部件,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002517,恺英网络,深主板,SZ,游戏Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002518,科士达,深主板,SZ,其他电源设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002519,银河电子,深主板,SZ,地面兵装Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002520,日发精机,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002521,齐峰新材,深主板,SZ,造纸,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002522,浙江众成,深主板,SZ,塑料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002523,天桥起重,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002524,光正眼科,深主板,SZ,医疗服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002526,山东矿机,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
002527,新时达,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
